07-07-2025 03:00:01.330 INFO  dispatchRunner [0 MainThread] - Search process mode: freestanding (build 78803f08aabb).
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_WinEventLogInput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HttpInput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HttpInputQueue"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SelfStorageArchiver"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_BucketMergeWorker"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Scheduler"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_AuditExecutor"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SyslogOutput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_ArchiveAndOneshot"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Exec"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Tailing"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_shutdownNoahSearchPeerThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_IdataDO_Collector"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_PeerManager"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_CascadingReplicationManager"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_AuditTrailManager"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_AuditTrailQueueServiceThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_FSChangeMonitor"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_FSChangeManagerProcessor"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_DeploymentClient"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HttpClientPollingThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_AsyncQueuedMessageDispatcherThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_PersistentScript"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="shutdownlevel_rfsOutput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="shutdownlevel_rfsOutputWorkerManager_S3"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="shutdownlevel_rfsOutputWorkerManager_Local"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteQueueOutput"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_OfflineFlusher"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteQueueOutputWorker"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RollAndUploadHotBuckets"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_MainThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down name="ProcessRunner"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Slave"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SlaveHBThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_CMExecutors"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HTTPDispatchThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_CacheManager"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HotBucketTasks"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SlaveSearch"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Deployer"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Captain"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Select"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_TcpOutput2"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_NoahHeartbeat"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_IndexerService"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Database1"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_LastIndexerLevel"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_IndexerExecutor"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_EloopRunner"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_AWSMetering"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SplunkConfigChangeWatcherThread"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_TcpInput2"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_TcpListener"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteQueueInputWorker"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteQueue"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RemoteFileSystem"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_LocalFileSystem"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_GoogleCloudStorage"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SearchDispatch"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down name="SearchProcessRunner"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_RendezvousHeartbeat"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_CatalogBackedConfSingleton"
07-07-2025 03:00:01.893 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_WorkloadManager"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_LoadUsers"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_GetSAMLUsers"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_SAMLExecutor"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Pipeline"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_MetricsManager"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down name="MetricsManager"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Queue"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_CallbackRunner"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down name="CallbackRunner"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_HttpClient"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down name="HttpClient"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_DmcProxyHttpClient"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_Duo2FAHttpClient"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - shutting down level="ShutdownLevel_S3ConnectionPoolManager"
07-07-2025 03:00:01.895 INFO  Shutdown [123192 Shutdown] - Shutdown complete in 2009 microseconds
07-07-2025 03:00:01.897 INFO  dispatchRunner [106372 MainThread] - RunDispatch is done: sid=scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5eb9625685b559511_at_1751846400_3, exit=0
